LAKE,LAT,LON,Jan-08,Jan-08,Feb-08,Feb-08,Mar-08,Mar-08,Apr-08,Apr-08,May-08,May-08,Jun-08,Jun-08,Jul-08,Jul-08,Aug-08,Aug-08,Sep-08,Sep-08,Oct-08,Oct-08,Nov-08,Nov-08,Dec-08,Dec-08,Jan-09,Jan-09,Feb-09,Feb-09,Mar-09,Mar-09,Apr-09,Apr-09,May-09,May-09,Jun-09,Jun-09,Jul-09,Jul-09,Aug-09,Aug-09,Sep-09,Sep-09,Oct-09,Oct-09,Nov-09,Nov-09,Dec-09,Dec-09,Jan-10,Jan-10,Feb-10,Feb-10,Mar-10,Mar-10,Apr-10,Apr-10,May-10,May-10,Jun-10,Jun-10,Jul-10,Jul-10,Aug-10,Aug-10,Sep-10,Sep-10,Oct-10,Oct-10,Nov-10,Nov-10,Dec-10,Dec-10,Jan-11,Jan-11,Feb-11,Feb-11,Mar-11,Mar-11,Apr-11,Apr-11,May-11,May-11,Jun-11,Jun-11,Jul-11,Jul-11,Aug-11,Aug-11,Sep-11,Sep-11,Oct-11,Oct-11,Nov-11,Nov-11,Dec-11,Dec-11
Ross Lake,48.87,-121.1,1258925.412,1258925.412,1513561.248,1513561.248,831763.7711,831763.7711,851138.0382,851138.0382,630957.3445,630957.3445,239883.2919,239883.2919,588843.6554,588843.6554,758577.575,758577.575,645654.229,645654.229,1318256.739,1318256.739,1122018.454,1122018.454,1071519.305,1071519.305,1318256.739,1318256.739,1380384.265,1380384.265,1380384.265,1380384.265,724435.9601,724435.9601,933254.3008,933254.3008,575439.9373,575439.9373,398107.1706,398107.1706,645654.229,645654.229,549540.8739,549540.8739,707945.7844,707945.7844,1445439.771,1445439.771,1202264.435,1202264.435,1318256.739,1318256.739,776247.1166,776247.1166,758577.575,758577.575,776247.1166,776247.1166,776247.1166,776247.1166,549540.8739,549540.8739,707945.7844,707945.7844,478630.0923,478630.0923,588843.6554,588843.6554,630957.3445,630957.3445,933254.3008,933254.3008,1621810.097,1621810.097,1698243.652,1698243.652,1949844.6,1949844.6,977237.221,977237.221,676082.9754,676082.9754,776247.1166,776247.1166,549540.8739,549540.8739,489778.8194,489778.8194,776247.1166,776247.1166,676082.9754,676082.9754,707945.7844,707945.7844,741310.2413,741310.2413,1412537.545,1412537.545
Round Lake,46.33,-93.81,0,0,1348962.883,1348962.883,0,0,102329.2992,102329.2992,512861.384,512861.384,66069.3448,66069.3448,64565.4229,64565.4229,0,0,218776.1624,218776.1624,602559.5861,602559.5861,288403.1503,288403.1503,0,0,0,0,0,0,0,0,91201.08394,91201.08394,40738.02778,40738.02778,15848.93192,15848.93192,229086.7653,229086.7653,0,0,281838.2931,281838.2931,426579.5188,426579.5188,741310.2413,741310.2413,134896.2883,134896.2883,0,0,0,0,446683.5922,446683.5922,588843.6554,588843.6554,0,0,0,0,0,0,0,0,0,0,190546.0718,190546.0718,602559.5861,602559.5861,0,0,0,0,0,0,0,0,331131.1215,331131.1215,58884.36554,58884.36554,173780.0829,173780.0829,47863.00923,47863.00923,70794.57844,70794.57844,97723.7221,97723.7221,457088.1896,457088.1896,478630.0923,478630.0923,436515.8322,436515.8322
Round Lake,46.46,-94.28,0,0,1479108.388,1479108.388,0,0,275422.8703,275422.8703,977237.221,977237.221,588843.6554,588843.6554,70794.57844,70794.57844,436515.8322,436515.8322,371535.2291,371535.2291,331131.1215,331131.1215,602559.5861,602559.5861,398107.1706,398107.1706,0,0,0,0,0,0,239883.2919,239883.2919,0,0,575439.9373,575439.9373,275422.8703,275422.8703,416869.3835,416869.3835,467735.1413,467735.1413,537031.7964,537031.7964,575439.9373,575439.9373,275422.8703,275422.8703,0,0,0,0,331131.1215,331131.1215,446683.5922,446683.5922,660693.448,660693.448,288403.1503,288403.1503,301995.172,301995.172,691830.9709,691830.9709,912010.8394,912010.8394,537031.7964,537031.7964,562341.3252,562341.3252,0,0,0,0,0,0,0,0,575439.9373,575439.9373,114815.3621,114815.3621,0,0,138038.4265,138038.4265,338844.1561,338844.1561,501187.2336,501187.2336,660693.448,660693.448,338844.1561,338844.1561,660693.448,660693.448
Round Lake,47.04,-95.54,0,0,0,0,0,0,169824.3652,169824.3652,70794.57844,70794.57844,169824.3652,169824.3652,114815.3621,114815.3621,0,0,288403.1503,288403.1503,162181.0097,162181.0097,144543.9771,144543.9771,0,0,0,0,0,0,0,0,229086.7653,229086.7653,131825.6739,131825.6739,0,0,0,0,275422.8703,275422.8703,151356.1248,151356.1248,0,0,66069.3448,66069.3448,0,0,0,0,0,0,190546.0718,190546.0718,218776.1624,218776.1624,77624.71166,77624.71166,251188.6432,251188.6432,104712.8548,104712.8548,177827.941,177827.941,123026.8771,123026.8771,162181.0097,162181.0097,186208.7137,186208.7137,0,0,0,0,0,0,0,0,213796.209,213796.209,0,0,54954.08739,54954.08739,112201.8454,112201.8454,0,0,169824.3652,169824.3652,363078.0548,363078.0548,389045.145,389045.145,331131.1215,331131.1215
Round Lake,44.96,-96.83,0,0,0,0,0,0,426579.5188,426579.5188,371535.2291,371535.2291,269153.4804,269153.4804,2951209.227,2951209.227,1862087.137,1862087.137,1348962.883,1348962.883,1023292.992,1023292.992,575439.9373,575439.9373,0,0,0,0,0,0,0,0,562341.3252,562341.3252,1412537.545,1412537.545,1548816.619,1548816.619,1621810.097,1621810.097,1548816.619,1548816.619,1819700.859,1819700.859,933254.3008,933254.3008,660693.448,660693.448,0,0,0,0,0,0,93325.43008,93325.43008,562341.3252,562341.3252,0,0,616595.0019,616595.0019,1479108.388,1479108.388,1659586.907,1659586.907,1479108.388,1479108.388,724435.9601,724435.9601,457088.1896,457088.1896,0,0,0,0,0,0,0,0,316227.766,316227.766,117489.7555,117489.7555,912010.8394,912010.8394,1737800.829,1737800.829,2089296.131,2089296.131,1479108.388,1479108.388,1000000,1000000,162181.0097,162181.0097,218776.1624,218776.1624
Round Lake,48.48,-100.2,0,0,0,0,0,0,1348962.883,1348962.883,1621810.097,1621810.097,1258925.412,1258925.412,3162277.66,3162277.66,1122018.454,1122018.454,1202264.435,1202264.435,1122018.454,1122018.454,870963.59,870963.59,0,0,0,0,0,0,0,0,912010.8394,912010.8394,549540.8739,549540.8739,1000000,1000000,2187761.624,2187761.624,2290867.653,2290867.653,1288249.552,1288249.552,660693.448,660693.448,467735.1413,467735.1413,0,0,0,0,0,0,0,0,602559.5861,602559.5861,954992.586,954992.586,831763.7711,831763.7711,1819700.859,1819700.859,3311311.215,3311311.215,1778279.41,1778279.41,1380384.265,1380384.265,1479108.388,1479108.388,0,0,0,0,0,0,0,0,933254.3008,933254.3008,1258925.412,1258925.412,1318256.739,1318256.739,1698243.652,1698243.652,2041737.945,2041737.945,2398832.919,2398832.919,1230268.771,1230268.771,1047128.548,1047128.548,371535.2291,371535.2291
Round Lake,48.03,-100.3,0,0,0,0,0,0,114815.3621,114815.3621,75857.7575,75857.7575,309029.5433,309029.5433,426579.5188,426579.5188,416869.3835,416869.3835,676082.9754,676082.9754,602559.5861,602559.5861,0,0,0,0,0,0,0,0,0,0,41686.93835,41686.93835,562341.3252,562341.3252,301995.172,301995.172,575439.9373,575439.9373,1047128.548,1047128.548,676082.9754,676082.9754,371535.2291,371535.2291,436515.8322,436515.8322,0,0,0,0,0,0,0,0,213796.209,213796.209,223872.1139,223872.1139,676082.9754,676082.9754,398107.1706,398107.1706,380189.3963,380189.3963,524807.4602,524807.4602,0,0,138038.4265,138038.4265,0,0,0,0,0,0,0,0,77624.71166,77624.71166,562341.3252,562341.3252,398107.1706,398107.1706,269153.4804,269153.4804,346736.8505,346736.8505,144543.9771,144543.9771,354813.3892,354813.3892,218776.1624,218776.1624,245470.8916,245470.8916
Round Lake,43.56,-95.43,0,0,0,0,63095.73445,63095.73445,354813.3892,354813.3892,26302.67992,26302.67992,281838.2931,281838.2931,794328.2347,794328.2347,602559.5861,602559.5861,933254.3008,933254.3008,616595.0019,616595.0019,257039.5783,257039.5783,0,0,0,0,85113.80382,85113.80382,194984.46,194984.46,77624.71166,77624.71166,29512.09227,29512.09227,0,0,537031.7964,537031.7964,2137962.09,2137962.09,1995262.315,1995262.315,33113.11215,33113.11215,141253.7545,141253.7545,0,0,0,0,0,0,35481.33892,35481.33892,83176.37711,83176.37711,33113.11215,33113.11215,1023292.992,1023292.992,2344228.815,2344228.815,954992.586,954992.586,1737800.829,1737800.829,741310.2413,741310.2413,457088.1896,457088.1896,0,0,0,0,0,0,91201.08394,91201.08394,0,0,234422.8815,234422.8815,0,0,3311311.215,3311311.215,2344228.815,2344228.815,1819700.859,1819700.859,645654.229,645654.229,102329.2992,102329.2992,190546.0718,190546.0718
Round Lake,47.63,-94.14,0,0,0,0,0,0,741310.2413,741310.2413,724435.9601,724435.9601,234422.8815,234422.8815,1318256.739,1318256.739,2691534.804,2691534.804,1862087.137,1862087.137,758577.575,758577.575,354813.3892,354813.3892,0,0,0,0,0,0,0,0,426579.5188,426579.5188,457088.1896,457088.1896,501187.2336,501187.2336,691830.9709,691830.9709,1949844.6,1949844.6,2290867.653,2290867.653,724435.9601,724435.9601,1698243.652,1698243.652,0,0,0,0,0,0,407380.2778,407380.2778,758577.575,758577.575,537031.7964,537031.7964,416869.3835,416869.3835,3162277.66,3162277.66,2630267.992,2630267.992,2570395.783,2570395.783,676082.9754,676082.9754,645654.229,645654.229,0,0,0,0,0,0,0,0,489778.8194,489778.8194,380189.3963,380189.3963,1023292.992,1023292.992,2511886.432,2511886.432,1819700.859,1819700.859,2041737.945,2041737.945,1096478.196,1096478.196,954992.586,954992.586,338844.1561,338844.1561
Round Lake,29.56,-89.98,10232.92992,10232.92992,933254.3008,933254.3008,128824.9552,128824.9552,263026.7992,263026.7992,229086.7653,229086.7653,61659.50019,61659.50019,389045.145,389045.145,223872.1139,223872.1139,234422.8815,234422.8815,512861.384,512861.384,467735.1413,467735.1413,416869.3835,416869.3835,436515.8322,436515.8322,223872.1139,223872.1139,218776.1624,218776.1624,457088.1896,457088.1896,114815.3621,114815.3621,457088.1896,457088.1896,794328.2347,794328.2347,512861.384,512861.384,467735.1413,467735.1413,676082.9754,676082.9754,489778.8194,489778.8194,389045.145,389045.145,,,,,,,,,,,,,,,,,,,,,,,,,389045.145,389045.145,371535.2291,371535.2291,83176.37711,83176.37711,371535.2291,371535.2291,213796.209,213796.209,70794.57844,70794.57844,28840.31503,28840.31503,407380.2778,407380.2778,602559.5861,602559.5861,676082.9754,676082.9754,398107.1706,398107.1706,190546.0718,190546.0718
Round Lake,46.01,-91.32,0,0,0,0,0,0,398107.1706,398107.1706,218776.1624,218776.1624,389045.145,389045.145,316227.766,316227.766,194984.46,194984.46,436515.8322,436515.8322,812830.5162,812830.5162,549540.8739,549540.8739,0,0,0,0,0,0,128824.9552,128824.9552,549540.8739,549540.8739,234422.8815,234422.8815,91201.08394,91201.08394,398107.1706,398107.1706,263026.7992,263026.7992,489778.8194,489778.8194,363078.0548,363078.0548,346736.8505,346736.8505,489778.8194,489778.8194,0,0,0,0,263026.7992,263026.7992,616595.0019,616595.0019,758577.575,758577.575,426579.5188,426579.5188,338844.1561,338844.1561,165958.6907,165958.6907,380189.3963,380189.3963,338844.1561,338844.1561,707945.7844,707945.7844,0,0,0,0,0,0,0,0,549540.8739,549540.8739,457088.1896,457088.1896,263026.7992,263026.7992,524807.4602,524807.4602,245470.8916,245470.8916,416869.3835,416869.3835,537031.7964,537031.7964,1548816.619,1548816.619,549540.8739,549540.8739
Rowe Pond,46.21,-69.61,0,0,0,0,0,0,245470.8916,245470.8916,1023292.992,1023292.992,616595.0019,616595.0019,758577.575,758577.575,457088.1896,457088.1896,457088.1896,457088.1896,616595.0019,616595.0019,562341.3252,562341.3252,0,0,0,0,0,0,0,0,575439.9373,575439.9373,794328.2347,794328.2347,794328.2347,794328.2347,295120.9227,295120.9227,724435.9601,724435.9601,724435.9601,724435.9601,645654.229,645654.229,954992.586,954992.586,512861.384,512861.384,,,,,,,,,,,,,,,,,,,,,,,,,275422.8703,275422.8703,0,0,0,0,309029.5433,309029.5433,524807.4602,524807.4602,316227.766,316227.766,602559.5861,602559.5861,512861.384,512861.384,416869.3835,416869.3835,562341.3252,562341.3252,512861.384,512861.384,912010.8394,912010.8394
Roy Lake,47.32,-95.55,0,0,0,0,0,0,81283.05162,81283.05162,97723.7221,97723.7221,0,0,501187.2336,501187.2336,724435.9601,724435.9601,524807.4602,524807.4602,512861.384,512861.384,177827.941,177827.941,0,0,0,0,0,0,0,0,42657.95188,42657.95188,0,0,0,0,165958.6907,165958.6907,371535.2291,371535.2291,295120.9227,295120.9227,301995.172,301995.172,239883.2919,239883.2919,0,0,0,0,0,0,181970.0859,181970.0859,380189.3963,380189.3963,0,0,478630.0923,478630.0923,371535.2291,371535.2291,151356.1248,151356.1248,281838.2931,281838.2931,309029.5433,309029.5433,14454.39771,14454.39771,0,0,0,0,0,0,0,0,120226.4435,120226.4435,0,0,131825.6739,131825.6739,204173.7945,204173.7945,1023292.992,1023292.992,602559.5861,602559.5861,537031.7964,537031.7964,446683.5922,446683.5922,363078.0548,363078.0548
Roy Lake,45.7,-97.44,0,0,0,0,0,0,95499.2586,95499.2586,70794.57844,70794.57844,0,0,295120.9227,295120.9227,977237.221,977237.221,977237.221,977237.221,1000000,1000000,239883.2919,239883.2919,0,0,0,0,0,0,0,0,52480.74602,52480.74602,0,0,51286.1384,51286.1384,338844.1561,338844.1561,691830.9709,691830.9709,645654.229,645654.229,147910.8388,147910.8388,389045.145,389045.145,0,0,0,0,0,0,229086.7653,229086.7653,147910.8388,147910.8388,0,0,199526.2315,199526.2315,794328.2347,794328.2347,645654.229,645654.229,812830.5162,812830.5162,1230268.771,1230268.771,0,0,0,0,0,0,0,0,0,0,60255.95861,60255.95861,0,0,64565.4229,64565.4229,0,0,338844.1561,338844.1561,1348962.883,1348962.883,870963.59,870963.59,562341.3252,562341.3252,245470.8916,245470.8916
Ruby Lake,40.19,-115.5,0,0,0,0,524807.4602,524807.4602,275422.8703,275422.8703,363078.0548,363078.0548,457088.1896,457088.1896,707945.7844,707945.7844,851138.0382,851138.0382,1202264.435,1202264.435,588843.6554,588843.6554,275422.8703,275422.8703,144543.9771,144543.9771,194984.46,194984.46,275422.8703,275422.8703,512861.384,512861.384,389045.145,389045.145,467735.1413,467735.1413,676082.9754,676082.9754,933254.3008,933254.3008,891250.9381,891250.9381,831763.7711,831763.7711,537031.7964,537031.7964,478630.0923,478630.0923,251188.6432,251188.6432,0,0,0,0,338844.1561,338844.1561,338844.1561,338844.1561,501187.2336,501187.2336,588843.6554,588843.6554,676082.9754,676082.9754,371535.2291,371535.2291,588843.6554,588843.6554,281838.2931,281838.2931,208929.6131,208929.6131,0,0,1737800.829,1737800.829,575439.9373,575439.9373,363078.0548,363078.0548,354813.3892,354813.3892,478630.0923,478630.0923,758577.575,758577.575,1071519.305,1071519.305,933254.3008,933254.3008,1148153.621,1148153.621,912010.8394,912010.8394,281838.2931,281838.2931,218776.1624,218776.1624
Rush Lake,45.69,-93.05,0,0,0,0,0,0,416869.3835,416869.3835,0,0,0,0,524807.4602,524807.4602,1905460.718,1905460.718,1905460.718,1905460.718,436515.8322,436515.8322,630957.3445,630957.3445,436515.8322,436515.8322,0,0,117489.7555,117489.7555,204173.7945,204173.7945,407380.2778,407380.2778,0,0,204173.7945,204173.7945,51286.1384,51286.1384,1230268.771,1230268.771,1698243.652,1698243.652,363078.0548,363078.0548,501187.2336,501187.2336,295120.9227,295120.9227,0,0,0,0,426579.5188,426579.5188,398107.1706,398107.1706,125892.5412,125892.5412,933254.3008,933254.3008,2089296.131,2089296.131,2398832.919,2398832.919,2137962.09,2137962.09,1174897.555,1174897.555,794328.2347,794328.2347,0,0,0,0,0,0,0,0,389045.145,389045.145,245470.8916,245470.8916,85113.80382,85113.80382,891250.9381,891250.9381,2344228.815,2344228.815,2290867.653,2290867.653,794328.2347,794328.2347,707945.7844,707945.7844,208929.6131,208929.6131
Rush Lake,43.93,-88.8,0,0,0,0,446683.5922,446683.5922,575439.9373,575439.9373,588843.6554,588843.6554,645654.229,645654.229,0,0,0,0,0,0,794328.2347,794328.2347,933254.3008,933254.3008,0,0,0,0,223872.1139,223872.1139,489778.8194,489778.8194,1023292.992,1023292.992,912010.8394,912010.8394,0,0,0,0,269153.4804,269153.4804,1122018.454,1122018.454,1445439.771,1445439.771,1122018.454,1122018.454,691830.9709,691830.9709,0,0,0,0,426579.5188,426579.5188,954992.586,954992.586,676082.9754,676082.9754,0,0,0,0,0,0,117489.7555,117489.7555,954992.586,954992.586,758577.575,758577.575,0,0,0,0,0,0,251188.6432,251188.6432,537031.7964,537031.7964,691830.9709,691830.9709,562341.3252,562341.3252,741310.2413,741310.2413,0,0,741310.2413,741310.2413,1047128.548,1047128.548,691830.9709,691830.9709,588843.6554,588843.6554
Rush Lake,45.35,-97.37,0,0,0,0,0,0,85113.80382,85113.80382,33884.41561,33884.41561,109647.8196,109647.8196,3388441.561,3388441.561,3388441.561,3388441.561,3388441.561,3388441.561,2041737.945,2041737.945,52480.74602,52480.74602,0,0,0,0,0,0,0,0,125892.5412,125892.5412,223872.1139,223872.1139,524807.4602,524807.4602,2511886.432,2511886.432,2570395.783,2570395.783,2137962.09,2137962.09,91201.08394,91201.08394,218776.1624,218776.1624,0,0,0,0,0,0,72443.59601,72443.59601,21877.61624,21877.61624,74131.02413,74131.02413,1548816.619,1548816.619,2089296.131,2089296.131,1445439.771,1445439.771,1737800.829,1737800.829,1202264.435,1202264.435,575439.9373,575439.9373,0,0,0,0,0,0,0,0,323593.6569,323593.6569,47863.00923,47863.00923,97723.7221,97723.7221,1698243.652,1698243.652,2089296.131,2089296.131,2884031.503,2884031.503,229086.7653,229086.7653,436515.8322,436515.8322,213796.209,213796.209
Rush Lake,46.49,-95.53,0,0,0,0,0,0,331131.1215,331131.1215,1230268.771,1230268.771,181970.0859,181970.0859,363078.0548,363078.0548,549540.8739,549540.8739,707945.7844,707945.7844,630957.3445,630957.3445,389045.145,389045.145,0,0,0,0,0,0,0,0,281838.2931,281838.2931,501187.2336,501187.2336,407380.2778,407380.2778,309029.5433,309029.5433,524807.4602,524807.4602,416869.3835,416869.3835,549540.8739,549540.8739,537031.7964,537031.7964,0,0,0,0,0,0,269153.4804,269153.4804,489778.8194,489778.8194,371535.2291,371535.2291,288403.1503,288403.1503,223872.1139,223872.1139,575439.9373,575439.9373,707945.7844,707945.7844,380189.3963,380189.3963,309029.5433,309029.5433,0,0,0,0,0,0,0,0,288403.1503,288403.1503,229086.7653,229086.7653,64565.4229,64565.4229,190546.0718,190546.0718,758577.575,758577.575,851138.0382,851138.0382,741310.2413,741310.2413,380189.3963,380189.3963,389045.145,389045.145
"Russell, Lake",28.13,-81.42,213796.209,213796.209,169824.3652,169824.3652,154881.6619,154881.6619,602559.5861,602559.5861,380189.3963,380189.3963,331131.1215,331131.1215,234422.8815,234422.8815,0,0,218776.1624,218776.1624,301995.172,301995.172,363078.0548,363078.0548,323593.6569,323593.6569,416869.3835,416869.3835,316227.766,316227.766,125892.5412,125892.5412,354813.3892,354813.3892,186208.7137,186208.7137,0,0,186208.7137,186208.7137,190546.0718,190546.0718,169824.3652,169824.3652,208929.6131,208929.6131,389045.145,389045.145,301995.172,301995.172,794328.2347,794328.2347,371535.2291,371535.2291,407380.2778,407380.2778,416869.3835,416869.3835,436515.8322,436515.8322,181970.0859,181970.0859,263026.7992,263026.7992,177827.941,177827.941,223872.1139,223872.1139,281838.2931,281838.2931,281838.2931,281838.2931,346736.8505,346736.8505,616595.0019,616595.0019,630957.3445,630957.3445,234422.8815,234422.8815,562341.3252,562341.3252,912010.8394,912010.8394,758577.575,758577.575,301995.172,301995.172,169824.3652,169824.3652,457088.1896,457088.1896,208929.6131,208929.6131,457088.1896,457088.1896,301995.172,301995.172
Russian River Reservoir,39.22,-123.2,446683.5922,446683.5922,446683.5922,446683.5922,645654.229,645654.229,87096.359,87096.359,288403.1503,288403.1503,398107.1706,398107.1706,323593.6569,323593.6569,107151.9305,107151.9305,380189.3963,380189.3963,194984.46,194984.46,251188.6432,251188.6432,263026.7992,263026.7992,363078.0548,363078.0548,309029.5433,309029.5433,245470.8916,245470.8916,338844.1561,338844.1561,380189.3963,380189.3963,407380.2778,407380.2778,407380.2778,407380.2778,75857.7575,75857.7575,69183.09709,69183.09709,0,0,707945.7844,707945.7844,281838.2931,281838.2931,151356.1248,151356.1248,371535.2291,371535.2291,295120.9227,295120.9227,0,0,0,0,281838.2931,281838.2931,77624.71166,77624.71166,269153.4804,269153.4804,69183.09709,69183.09709,204173.7945,204173.7945,151356.1248,151356.1248,269153.4804,269153.4804,467735.1413,467735.1413,223872.1139,223872.1139,478630.0923,478630.0923,0,0,204173.7945,204173.7945,128824.9552,128824.9552,97723.7221,97723.7221,28840.31503,28840.31503,128824.9552,128824.9552,104712.8548,104712.8548,186208.7137,186208.7137,275422.8703,275422.8703
Sabine Lake,29.89,-93.84,776247.1166,776247.1166,1412537.545,1412537.545,1071519.305,1071519.305,707945.7844,707945.7844,446683.5922,446683.5922,851138.0382,851138.0382,346736.8505,346736.8505,95499.2586,95499.2586,416869.3835,416869.3835,588843.6554,588843.6554,478630.0923,478630.0923,489778.8194,489778.8194,676082.9754,676082.9754,512861.384,512861.384,602559.5861,602559.5861,331131.1215,331131.1215,707945.7844,707945.7844,426579.5188,426579.5188,288403.1503,288403.1503,380189.3963,380189.3963,162181.0097,162181.0097,1000000,1000000,478630.0923,478630.0923,707945.7844,707945.7844,616595.0019,616595.0019,602559.5861,602559.5861,630957.3445,630957.3445,436515.8322,436515.8322,123026.8771,123026.8771,162181.0097,162181.0097,186208.7137,186208.7137,190546.0718,190546.0718,977237.221,977237.221,1445439.771,1445439.771,870963.59,870963.59,426579.5188,426579.5188,1348962.883,1348962.883,467735.1413,467735.1413,234422.8815,234422.8815,269153.4804,269153.4804,588843.6554,588843.6554,416869.3835,416869.3835,645654.229,645654.229,2398832.919,2398832.919,1096478.196,1096478.196,1174897.555,1174897.555,588843.6554,588843.6554,281838.2931,281838.2931
